Original Filename,Shot Filename,Total Number of Keyframes,Keyframes in Shot,Keyframes per Second (Shot),Total Original Time,Start Time,End Time
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_38_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,21,3.4539473684210615,493.243,153.24,159.32
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_39_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,3,1.2096774193548299,493.243,159.32,161.8
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_40_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,12,4.054054054054082,493.243,161.8,164.76
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_41_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,18,1.8145161290322551,493.243,164.76,174.68
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_42_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,28,3.0172413793103443,493.243,174.68,183.96
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_43_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,7,1.1666666666666667,493.243,183.96,189.96
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_44_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,15,2.4350649350649363,493.243,189.96,196.12
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_45_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,10,2.976190476190489,493.243,196.12,199.48
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_46_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,4,1.6666666666666627,493.243,199.48,201.88
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_47_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,8,4.166666666666632,493.243,201.88,203.8
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_48_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,4,1.8518518518518547,493.243,203.8,205.96
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_49_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,3,1.4423076923077034,493.243,205.96,208.04
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_50_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,11,3.437499999999982,493.243,208.04,211.24
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_51_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,11,2.594339622641521,493.243,211.24,215.48
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_52_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,27,3.245192307692299,493.243,215.48,223.8
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_53_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,13,2.2260273972602835,493.243,223.8,229.64
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_54_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,38,1.841085271317828,493.243,229.64,250.28
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_55_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,6,1.9230769230769202,493.243,250.28,253.4
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_56_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,8,1.2987012987012994,493.243,253.4,259.56
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_57_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,15,2.5,493.243,259.56,265.56
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_58_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,16,2.469135802469129,493.243,265.56,272.04
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_59_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,17,2.6234567901234724,493.243,272.04,278.52
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_60_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,6,3.0,493.243,278.52,280.52
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_61_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,11,2.1484374999999982,493.243,280.52,285.64
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_62_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,4,1.3157894736842017,493.243,285.64,288.68
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_63_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,4,1.3157894736842017,493.243,288.68,291.72
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_64_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,8,2.2727272727272845,493.243,291.72,295.24
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_65_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,4,1.4705882352941337,493.243,295.24,297.96
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_66_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,6,1.363636363636353,493.243,297.96,302.36
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_67_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,5,1.3586956521739104,493.243,302.36,306.04
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_68_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,32,3.30578512396694,493.243,306.04,315.72
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_69_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,16,3.8461538461538756,493.243,315.72,319.88
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_70_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,16,1.90476190476191,493.243,319.88,328.28
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_71_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,5,1.225490196078419,493.243,328.28,332.36
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_72_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,6,1.1904761904761991,493.243,332.36,337.4
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_73_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,4,1.3513513513513347,493.243,337.4,340.36
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_74_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,9,1.9396551724137987,493.243,340.36,345.0
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_75_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,11,2.11538461538462,493.243,345.0,350.2
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_76_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,7,3.240740740740703,493.243,350.2,352.36
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_77_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,6,1.1538461538461564,493.243,352.36,357.56
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_78_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,3,1.0135135135135205,493.243,357.56,360.52
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_79_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,5,1.3020833333333226,493.243,360.52,364.36
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_80_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,10,1.1574074074074092,493.243,364.36,373.0
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_81_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,14,2.134146341463414,493.243,373.0,379.56
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_82_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,7,1.249999999999995,493.243,379.56,385.16
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_83_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,9,1.844262295081969,493.243,385.16,390.04
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_84_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,19,2.3514851485148562,493.243,390.04,398.12
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_85_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,6,1.2295081967213126,493.243,398.12,403.0
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_86_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,5,1.4534883720930243,493.243,403.0,406.44
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_87_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,9,1.679104477611936,493.243,406.44,411.8
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_88_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,6,1.4150943396226385,493.243,411.8,416.04
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_89_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,6,1.056338028169013,493.243,416.04,421.72
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_90_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,5,1.2019230769230862,493.243,421.72,425.88
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_91_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,13,1.641414141414138,493.243,425.88,433.8
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_92_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,4,1.020408163265302,493.243,433.8,437.72
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_93_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,5,1.25,493.243,437.72,441.72
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_94_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,14,2.1341463414634325,493.243,441.72,448.28
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_95_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,7,1.4830508474576185,493.243,448.28,453.0
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_96_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,12,2.0270270270270214,493.243,453.0,458.92
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_97_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,4,1.3513513513513606,493.243,458.92,461.88
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_98_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,6,1.0416666666666683,493.243,461.88,467.64
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_99_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,5,1.6447368421052522,493.243,467.64,470.68
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_100_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,16,1.7241379310344878,493.243,470.68,479.96
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_101_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,7,1.75,493.243,479.96,483.96
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_102_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,17,3.6016949152542166,493.243,483.96,488.68
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_103_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,13,3.06603773584905,493.243,488.68,492.92
102_0_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,102_104_1CF7EDF1-329-00006-000003E4-1CF61C1D.webm,1056,0,0.0,493.243,492.92,493.243
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_1_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,4,2.7777777777777777,418.003,0,1.44
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_2_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,9,1.844262295081967,418.003,1.44,6.32
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_3_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,27,2.235099337748345,418.003,6.32,18.4
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_4_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,4,1.1363636363636354,418.003,18.4,21.92
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_5_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,12,2.307692307692308,418.003,21.92,27.12
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_6_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,16,2.985074626865674,418.003,27.12,32.48
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_7_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,7,1.75,418.003,32.48,36.48
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_8_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,21,2.853260869565215,418.003,36.48,43.84
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_9_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,38,2.7298850574712654,418.003,43.84,57.76
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_10_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,14,1.3157894736842095,418.003,57.76,68.4
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_11_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,13,2.4621212121212115,418.003,68.4,73.68
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_12_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,4,1.42857142857143,418.003,73.68,76.48
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_13_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,39,2.0312499999999996,418.003,76.48,95.68
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_14_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,11,4.166666666666688,418.003,95.68,98.32
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_15_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,18,2.528089887640448,418.003,98.32,105.44
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_16_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,3,1.388888888888891,418.003,105.44,107.6
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_17_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,8,2.1739130434782568,418.003,107.6,111.28
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_18_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,58,2.7671755725190827,418.003,111.28,132.24
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_19_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,14,2.868852459016396,418.003,132.24,137.12
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_20_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,18,1.9067796610169496,418.003,137.12,146.56
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_21_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,9,2.343749999999998,418.003,146.56,150.4
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_22_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,7,1.8617021276595789,418.003,150.4,154.16
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_23_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,7,1.3257575757575755,418.003,154.16,159.44
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_24_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,30,2.218934911242602,418.003,159.44,172.96
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_25_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,14,2.36486486486487,418.003,172.96,178.88
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_26_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,10,1.6025641025641002,418.003,178.88,185.12
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_27_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,4,1.0638297872340452,418.003,185.12,188.88
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_28_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,17,3.0357142857142887,418.003,188.88,194.48
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_29_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,5,2.717391304347821,418.003,194.48,196.32
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_30_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,15,2.300613496932512,418.003,196.32,202.84
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_31_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,5,1.3736263736263787,418.003,202.84,206.48
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_32_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,13,2.55905511811023,418.003,206.48,211.56
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_33_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,16,2.173913043478265,418.003,211.56,218.92
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_34_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,5,2.232142857142848,418.003,218.92,221.16
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_35_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,8,2.222222222222226,418.003,221.16,224.76
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_36_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,11,2.989130434782603,418.003,224.76,228.44
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_37_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,11,2.989130434782603,418.003,228.44,232.12
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_38_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,21,3.201219512195121,418.003,232.12,238.68
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_39_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,4,1.3513513513513606,418.003,238.68,241.64
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_40_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,16,2.5641025641025603,418.003,241.64,247.88
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_41_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,21,1.9444444444444424,418.003,247.88,258.68
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_42_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,22,2.6442307692307714,418.003,258.68,267.0
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_43_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,8,1.7857142857142785,418.003,267.0,271.48
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_44_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,4,1.6129032258064768,418.003,271.48,273.96
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_45_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,5,1.4204545454545299,418.003,273.96,277.48
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_46_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,2,1.041666666666689,418.003,277.48,279.4
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_47_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,5,1.3020833333333226,418.003,279.4,283.24
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_48_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,27,2.2959183673469408,418.003,283.24,295.0
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_49_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,5,2.01612903225805,418.003,295.0,297.48
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_50_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,8,2.777777777777782,418.003,297.48,300.36
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_51_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,10,2.2727272727272845,418.003,300.36,304.76
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_52_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,5,1.008064516129025,418.003,304.76,309.72
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_53_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,5,1.5625000000000056,418.003,309.72,312.92
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_54_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,6,2.2058823529412006,418.003,312.92,315.64
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_55_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,6,2.0833333333333366,418.003,315.64,318.52
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_56_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,24,2.912621359223298,418.003,318.52,326.76
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_57_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,6,1.744186046511629,418.003,326.76,330.2
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_58_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,8,1.9230769230769116,418.003,330.2,334.36
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_59_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,49,2.45,418.003,334.36,354.36
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_60_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,42,2.1784232365145257,418.003,354.36,373.64
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_61_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,80,2.3529411764705883,418.003,373.64,407.64
103_0_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,103_62_1CF7EE90-2B0-00008-000003E4-1CF61C1D.webm,937,23,2.219434526681463,418.003,407.64,418.003
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_1_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,3,4.411764705882352,743.003,0,0.68
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_2_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,13,3.735632183908046,743.003,0.68,4.16
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_3_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,9,2.064220183486239,743.003,4.16,8.52
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_4_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,12,3.846153846153845,743.003,8.52,11.64
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_5_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,30,3.4403669724770647,743.003,11.64,20.36
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_6_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,24,4.054054054054053,743.003,20.36,26.28
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_7_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,9,3.4090909090909083,743.003,26.28,28.92
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_8_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,24,3.9473684210526327,743.003,28.92,35.0
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_9_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,11,2.864583333333331,743.003,35.0,38.84
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_10_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,8,3.5714285714285796,743.003,38.84,41.08
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_11_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,12,2.272727272727272,743.003,41.08,46.36
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_12_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,5,1.9531249999999982,743.003,46.36,48.92
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_13_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,13,3.96341463414634,743.003,48.92,52.2
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_14_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,19,3.3450704225352115,743.003,52.2,57.88
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_15_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,6,2.0833333333333366,743.003,57.88,60.76
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_16_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,7,3.57142857142857,743.003,60.76,62.72
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_17_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,28,3.030303030303032,743.003,62.72,71.96
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_18_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,9,2.9605263157894677,743.003,71.96,75.0
104_0_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,104_19_1CF7EF73-16D-0000A-000003E4-1CF61C1D.webm,1837,5,1.9531249999999982,743.003,75.0,77.56
